7.8 22.352 -350.984 0.294854 -56.8285 2.93215 22.9411 -350.861 22.2625 -351.049 0.276022 -57.0205 2.95794 
7.85 22.3666 -353.826 0.287481 -56.8312 2.93215 22.8756 -353.756 22.2892 -354.092 0.276183 -57.3003 2.99661 
7.9 22.3808 -356.668 0.280292 -56.8338 2.93215 22.7735 -355.74 22.3007 -356.589 0.273917 -56.7701 2.9264 
7.95 22.3947 -359.509 0.273282 -56.8363 2.93215 22.5819 -359.361 22.3123 -359.497 0.269938 -56.8268 2.93086 
8 22.4082 -362.351 0.266447 -56.8386 2.93215 22.4675 -361.398 22.2972 -362.239 0.254613 -56.7106 2.91862 
8.05 22.4214 -365.193 0.259784 -56.8408 2.93215 22.6422 -365.004 22.3188 -365.192 0.251828 -56.8505 2.93416 
8.1 22.4343 -368.035 0.253286 -56.8429 2.93215 22.7037 -367.855 22.3426 -368.168 0.24754 -57.1006 2.97001 
8.15 22.4468 -370.877 0.246951 -56.8449 2.93215 23.3052 -370.652 22.3716 -371.02 0.243025 -57.0824 2.96787 
8.2 22.459 -373.72 0.240774 -56.8468 2.93215 22.6786 -372.834 22.3552 -373.572 0.230213 -56.6502 2.90737 
8.25 22.4709 -376.562 0.234751 -56.8486 2.93215 23.398 -376.516 22.388 -376.679 0.223314 -57.2328 2.99678 
8.3 22.4826 -379.405 0.228879 -56.8504 2.93215 23.2095 -378.419 22.4154 -379.252 0.215159 -56.7891 2.93528 
8.35 22.4939 -382.247 0.223154 -56.852 2.93215 23.4799 -381.317 22.4832 -382.13 0.213098 -56.8567 2.94824 
8.4 22.5049 -385.09 0.217571 -56.8536 2.93215 22.6743 -384.62 22.464 -385.001 0.200457 -56.9074 2.9543 
8.45 22.5157 -387.932 0.212129 -56.855 2.93215 22.5677 -387.791 22.4095 -388.088 0.179819 -57.3819 3.02412 
8.5 22.5262 -390.775 0.206822 -56.8565 2.93215 22.9557 -390.757 22.4291 -391.05 0.179695 -57.5413 3.04312 
8.55 22.5364 -393.618 0.201647 -56.8578 2.93215 23.1032 -392.892 22.4639 -393.686 0.177294 -57.2471 2.9935 
8.6 22.5464 -396.461 0.196603 -56.8591 2.93215 23.138 -395.891 22.482 -396.497 0.174075 -57.2369 2.99244 
8.65 22.5561 -399.304 0.191684 -56.8603 2.93215 23.3231 -398.884 22.5143 -399.468 0.177544 -57.4141 3.01064 
8.7 22.5656 -402.147 0.186888 -56.8614 2.93215 23.4662 -401.928 22.5834 -402.386 0.18892 -57.4557 3.01123 
8.75 22.5749 -404.99 0.182212 -56.8625 2.93215 23.4241 -404.293 22.591 -405.152 0.182122 -57.324 2.99251 
8.8 22.5839 -407.833 0.177653 -56.8636 2.93215 22.6898 -407.084 22.5565 -407.806 0.165172 -57.0753 2.96459 
8.85 22.5927 -410.676 0.173208 -56.8646 2.93215 23.5364 -410.225 22.5706 -410.769 0.16353 -57.2073 2.98456 
8.9 22.6013 -413.52 0.168874 -56.8655 2.93215 23.2243 -412.973 22.582 -413.501 0.164286 -56.9826 2.95211 
8.95 22.6096 -416.363 0.164649 -56.8664 2.93215 23.1307 -415.979 22.5961 -416.383 0.161407 -57.0403 2.95944 
9 22.6178 -419.206 0.160529 -56.8672 2.93215 23.3186 -418.529 22.6007 -419.19 0.153051 -56.9832 2.95052 
9.05 22.6257 -422.05 0.156512 -56.8681 2.93215 22.8827 -421.635 22.6031 -422.031 0.148211 -56.9893 2.95259 
9.1 22.6335 -424.893 0.152596 -56.8688 2.93215 23.4449 -424.348 22.6196 -424.958 0.147363 -57.1132 2.96982 
9.15 22.641 -427.737 0.148778 -56.8696 2.93215 22.9975 -427.277 22.6289 -427.779 0.143156 -57.0567 2.96043 
9.2 22.6484 -430.58 0.145055 -56.8702 2.93215 23.3491 -430.561 22.6526 -430.701 0.144731 -57.1535 2.97195 
9.25 22.6556 -433.424 0.141425 -56.8709 2.93215 23.1469 -433.11 22.6622 -433.554 0.141922 -57.1502 2.97025 
9.3 22.6626 -436.267 0.137886 -56.8715 2.93215 23.0029 -436.24 22.6651 -436.53 0.138709 -57.3272 2.99717 
9.35 22.6694 -439.111 0.134435 -56.8721 2.93215 23.3534 -438.252 22.6893 -439.279 0.148671 -57.1984 2.97329 
9.4 22.676 -441.954 0.131071 -56.8727 2.93215 22.7104 -441.837 22.6959 -442.147 0.143448 -57.2016 2.97383 
9.45 22.6825 -444.798 0.127791 -56.8732 2.93215 23.4741 -443.841 22.7061 -444.851 0.141947 -56.975 2.93733 
9.5 22.6889 -447.642 0.124593 -56.8738 2.93215 23.3321 -446.975 22.7162 -447.595 0.134364 -56.8311 2.91901 
9.55 22.695 -450.485 0.121475 -56.8742 2.93215 23.2133 -449.497 22.6888 -450.253 0.127239 -56.5162 2.87413 
9.6 22.701 -453.329 0.118435 -56.8747 2.93215 23.1493 -452.774 22.6937 -453.117 0.123321 -56.5441 2.87843 
9.65 22.7069 -456.173 0.115472 -56.8752 2.93215 23.0336 -456.066 22.7113 -456.141 0.124628 -56.7855 2.91069 
9.7 22.7126 -459.017 0.112582 -56.8756 2.93215 23.2746 -458.314 22.7232 -458.894 0.123301 -56.6801 2.89564 
9.75 22.7182 -461.86 0.109764 -56.876 2.93215 23.3653 -461.285 22.7374 -461.816 0.123716 -56.8032 2.91187 
9.8 22.7236 -464.704 0.107017 -56.8763 2.93215 23.453 -463.78 22.77 -464.465 0.12601 -56.5664 2.88662 
9.85 22.7289 -467.548 0.104339 -56.8767 2.93215 22.7937 -467.312 22.7439 -467.319 0.107752 -56.5369 2.88111 
9.9 22.7341 -470.392 0.101728 -56.8771 2.93215 23.1595 -469.634 22.749 -470.161 0.105363 -56.5574 2.88515 
9.95 22.7391 -473.236 0.0991821 -56.8774 2.93215 23.6251 -472.702 22.7973 -473.114 0.113582 -56.7754 2.91836 
